logid,timestamp,workorderid_fk,productid_fk,machineid_fk,operatorid_fk,inputquantity,outputgoodquantity,outputdefectquantity,machinestatus,reworkflag,notes
3319,2025-05-21 11:53:01,WO-250407180000-845,FPC_ML4_MPI12,LAMINATE01,OP001,9082,9038,44,RUNNING,False,
3320,2025-07-02 21:55:52,WO-250407180000-845,FPC_ML4_MPI12,ETCH01,OP004,9038,8909,129,RUNNING,False,
3321,2025-08-05 06:30:48,WO-250407180000-845,FPC_ML4_MPI12,DRILL_LASER01,OP005,8909,8388,521,RUNNING,False,
3322,2025-09-08 15:00:56,WO-250407180000-845,FPC_ML4_MPI12,AOI_FPC01,OP001,8388,8224,164,RUNNING,False,
3323,2025-10-07 19:38:54,WO-250407180000-845,FPC_ML4_MPI12,TEST_E_FPC01,OP001,8224,7863,361,RUNNING,False,
3324,2025-04-14 14:44:42,WO-250407180000-413,ASSY02_FPC_ML4_MPI12,SMT_LINE1_PLACE,OP005,258,248,10,RUNNING,False,
3325,2025-04-15 09:03:45,WO-250407180000-413,ASSY02_FPC_ML4_MPI12,BOND_ACF01,OP003,248,247,1,RUNNING,False,
3326,2025-04-16 05:40:22,WO-250407180000-413,ASSY02_FPC_ML4_MPI12,SMT_LINE1_REFLOW,OP003,247,246,1,RUNNING,False,
3327,2025-04-17 00:53:26,WO-250407180000-413,ASSY02_FPC_ML4_MPI12,AOI_ASSY01,OP005,246,240,6,RUNNING,False,
3328,2025-04-17 21:09:08,WO-250407180000-413,ASSY02_FPC_ML4_MPI12,TEST_FUNC_ASSY01,OP005,240,239,1,RUNNING,False,
3329,2025-04-15 08:56:19,WO-250408180000-392,FPC_ML4_MPI12,LAMINATE01,OP005,274,270,4,RUNNING,False,
3330,2025-04-16 15:11:07,WO-250408180000-392,FPC_ML4_MPI12,ETCH01,OP002,270,258,12,RUNNING,False,
3331,2025-04-18 03:31:09,WO-250408180000-392,FPC_ML4_MPI12,DRILL_LASER01,OP001,258,251,7,RUNNING,False,
3332,2025-04-19 11:27:29,WO-250408180000-392,FPC_ML4_MPI12,AOI_FPC01,OP002,251,244,7,RUNNING,False,
3333,2025-04-20 16:32:39,WO-250408180000-392,FPC_ML4_MPI12,TEST_E_FPC01,OP004,244,238,6,RUNNING,False,
3334,2025-04-14 14:22:21,WO-250408180000-739,ASSY01_FPC_SL_PI18,SMT_LINE1_PLACE,OP001,417,415,2,RUNNING,False,
3335,2025-04-15 11:15:03,WO-250408180000-739,ASSY01_FPC_SL_PI18,SMT_LINE1_REFLOW,OP005,415,411,4,RUNNING,False,
3336,2025-04-16 07:59:47,WO-250408180000-739,ASSY01_FPC_SL_PI18,AOI_ASSY01,OP005,411,410,1,RUNNING,False,
3337,2025-04-17 03:28:09,WO-250408180000-739,ASSY01_FPC_SL_PI18,TEST_FUNC_ASSY01,OP005,410,398,12,RUNNING,False,
3338,2025-04-14 12:51:03,WO-250409180000-365,FPC_DL_PI35,LAMINATE01,OP003,321,301,20,RUNNING,False,
3339,2025-04-15 05:24:44,WO-250409180000-365,FPC_DL_PI35,ETCH01,OP002,301,292,9,RUNNING,False,
3340,2025-04-15 23:21:02,WO-250409180000-365,FPC_DL_PI35,DRILL_LASER01,OP001,292,275,17,RUNNING,False,
3341,2025-04-16 12:37:50,WO-250409180000-365,FPC_DL_PI35,AOI_FPC01,OP004,275,265,10,RUNNING,False,
3342,2025-04-17 03:06:32,WO-250409180000-365,FPC_DL_PI35,TEST_E_FPC01,OP005,265,260,5,RUNNING,False,
3343,2025-04-14 16:33:30,WO-250410170000-822,FPC_SL_LCP9_HF,LAMINATE01,OP005,463,458,5,RUNNING,False,
3344,2025-04-15 13:09:11,WO-250410170000-822,FPC_SL_LCP9_HF,ETCH01,OP005,458,451,7,RUNNING,False,
3345,2025-04-16 09:57:52,WO-250410170000-822,FPC_SL_LCP9_HF,AOI_FPC01,OP001,451,444,7,RUNNING,False,
3346,2025-04-17 05:16:02,WO-250410170000-822,FPC_SL_LCP9_HF,TEST_E_FPC01,OP002,444,443,1,RUNNING,False,
3347,2025-05-01 20:22:21,WO-250407180000-382,FPC_ML4_MPI12,LAMINATE01,OP004,4373,4145,228,RUNNING,False,
3348,2025-05-19 21:21:34,WO-250407180000-382,FPC_ML4_MPI12,ETCH01,OP002,4145,4017,128,RUNNING,False,
3349,2025-06-02 03:56:58,WO-250407180000-382,FPC_ML4_MPI12,DRILL_LASER01,OP003,4017,3901,116,DOWN,False,
3350,2025-06-17 23:03:21,WO-250407180000-382,FPC_ML4_MPI12,AOI_FPC01,OP003,3901,3674,227,RUNNING,False,
3351,2025-07-01 02:09:21,WO-250407180000-382,FPC_ML4_MPI12,TEST_E_FPC01,OP001,3674,3513,161,RUNNING,False,
3352,2025-05-07 12:16:08,WO-250407180000-369,ASSY02_FPC_ML4_MPI12,SMT_LINE1_PLACE,OP002,9727,9461,266,RUNNING,False,
3353,2025-05-28 02:42:34,WO-250407180000-369,ASSY02_FPC_ML4_MPI12,BOND_ACF01,OP003,9461,9394,67,RUNNING,False,
3354,2025-06-19 23:17:16,WO-250407180000-369,ASSY02_FPC_ML4_MPI12,SMT_LINE1_REFLOW,OP004,9394,9375,19,RUNNING,False,
3355,2025-07-15 13:46:57,WO-250407180000-369,ASSY02_FPC_ML4_MPI12,AOI_ASSY01,OP001,9375,9272,103,RUNNING,False,
3356,2025-08-09 21:23:13,WO-250407180000-369,ASSY02_FPC_ML4_MPI12,TEST_FUNC_ASSY01,OP003,9272,9156,116,RUNNING,False,
3357,2025-04-24 16:37:02,WO-250408180000-629,FPC_ML4_MPI12,LAMINATE01,OP002,2988,2955,33,RUNNING,False,
3358,2025-05-08 00:47:16,WO-250408180000-629,FPC_ML4_MPI12,ETCH01,OP004,2955,2748,207,RUNNING,False,
3359,2025-05-17 18:29:19,WO-250408180000-629,FPC_ML4_MPI12,DRILL_LASER01,OP001,2748,2614,134,RUNNING,False,
3360,2025-05-29 05:25:13,WO-250408180000-629,FPC_ML4_MPI12,AOI_FPC01,OP003,2614,2522,92,RUNNING,False,
3361,2025-06-09 06:01:50,WO-250408180000-629,FPC_ML4_MPI12,TEST_E_FPC01,OP002,2522,2458,64,RUNNING,False,
3362,2025-04-15 05:36:25,WO-250409180000-838,FPC_SL_LCP9_HF,LAMINATE01,OP004,253,242,11,RUNNING,False,
3363,2025-04-15 16:34:11,WO-250409180000-838,FPC_SL_LCP9_HF,ETCH01,OP005,242,238,4,RUNNING,False,
3364,2025-04-16 02:47:51,WO-250409180000-838,FPC_SL_LCP9_HF,AOI_FPC01,OP004,238,233,5,RUNNING,False,
3365,2025-04-16 13:45:21,WO-250409180000-838,FPC_SL_LCP9_HF,TEST_E_FPC01,OP001,233,227,6,RUNNING,False,
3366,2025-04-18 23:56:32,WO-250410170000-238,FPC_DL_PI35,LAMINATE01,OP001,2688,2682,6,RUNNING,False,
3367,2025-04-25 04:37:21,WO-250410170000-238,FPC_DL_PI35,ETCH01,OP004,2682,2610,72,RUNNING,False,
3368,2025-04-29 11:56:01,WO-250410170000-238,FPC_DL_PI35,DRILL_LASER01,OP001,2610,2603,7,RUNNING,False,
3369,2025-05-04 16:56:52,WO-250410170000-238,FPC_DL_PI35,AOI_FPC01,OP005,2603,2588,15,RUNNING,False,
3370,2025-05-08 22:44:54,WO-250410170000-238,FPC_DL_PI35,TEST_E_FPC01,OP001,2588,2505,83,RUNNING,False,
3371,2025-04-18 02:13:17,WO-250410170000-176,MODULE_SENSOR_A,SMT_LINE1_PLACE,OP002,441,437,4,RUNNING,False,
3372,2025-04-21 03:54:21,WO-250410170000-176,MODULE_SENSOR_A,SMT_LINE1_REFLOW,OP002,437,436,1,RUNNING,False,
3373,2025-04-24 14:17:08,WO-250410170000-176,MODULE_SENSOR_A,AOI_ASSY01,OP003,436,435,1,RUNNING,False,
3374,2025-04-28 01:11:29,WO-250410170000-176,MODULE_SENSOR_A,TEST_FUNC_ASSY01,OP004,435,434,1,RUNNING,False,
3375,2025-05-02 09:09:25,WO-250411170000-956,FPC_DL_PI35,LAMINATE01,OP001,8745,8456,289,RUNNING,False,
3376,2025-05-20 11:06:40,WO-250411170000-956,FPC_DL_PI35,ETCH01,OP003,8456,8285,171,RUNNING,False,
3377,2025-06-03 18:58:03,WO-250411170000-956,FPC_DL_PI35,DRILL_LASER01,OP004,8285,8199,86,RUNNING,False,
3378,2025-06-17 16:05:55,WO-250411170000-956,FPC_DL_PI35,AOI_FPC01,OP005,8199,7872,327,DOWN,False,
3379,2025-07-01 23:01:56,WO-250411170000-956,FPC_DL_PI35,TEST_E_FPC01,OP003,7872,7656,216,RUNNING,False,
3380,2025-04-27 22:26:20,WO-250408180000-903,ASSY01_FPC_SL_PI18,SMT_LINE1_PLACE,OP005,7747,7731,16,RUNNING,False,
3381,2025-05-11 09:07:45,WO-250408180000-903,ASSY01_FPC_SL_PI18,SMT_LINE1_REFLOW,OP001,7731,7715,16,RUNNING,False,
3382,2025-05-21 09:33:34,WO-250408180000-903,ASSY01_FPC_SL_PI18,AOI_ASSY01,OP004,7715,7699,16,RUNNING,False,
3383,2025-06-04 15:38:37,WO-250408180000-903,ASSY01_FPC_SL_PI18,TEST_FUNC_ASSY01,OP004,7699,7497,202,RUNNING,False,
3384,2025-04-16 09:19:59,WO-250411170000-856,FPC_ML4_MPI12,LAMINATE01,OP004,115,111,4,RUNNING,False,
3385,2025-04-17 00:32:16,WO-250411170000-856,FPC_ML4_MPI12,ETCH01,OP003,111,106,5,RUNNING,False,
3386,2025-04-17 12:02:59,WO-250411170000-856,FPC_ML4_MPI12,DRILL_LASER01,OP003,106,101,5,RUNNING,False,
3387,2025-04-17 23:30:58,WO-250411170000-856,FPC_ML4_MPI12,AOI_FPC01,OP001,101,97,4,RUNNING,False,
3388,2025-04-18 09:57:54,WO-250411170000-856,FPC_ML4_MPI12,TEST_E_FPC01,OP003,97,95,2,RUNNING,False,
3389,2025-04-20 11:11:18,WO-250409180000-855,MODULE_SENSOR_A,SMT_LINE1_PLACE,OP002,479,478,1,RUNNING,False,
3390,2025-04-23 23:22:39,WO-250409180000-855,MODULE_SENSOR_A,SMT_LINE1_REFLOW,OP001,478,477,1,RUNNING,False,
3391,2025-04-26 21:03:39,WO-250409180000-855,MODULE_SENSOR_A,AOI_ASSY01,OP002,477,476,1,RUNNING,False,
3392,2025-04-29 18:35:01,WO-250409180000-855,MODULE_SENSOR_A,TEST_FUNC_ASSY01,OP004,476,475,1,RUNNING,False,
3393,2025-04-17 23:34:09,WO-250410170000-895,ASSY02_FPC_ML4_MPI12,SMT_LINE1_PLACE,OP005,404,394,10,RUNNING,False,
3394,2025-04-19 06:37:41,WO-250410170000-895,ASSY02_FPC_ML4_MPI12,BOND_ACF01,OP001,394,376,18,RUNNING,False,
3395,2025-04-20 16:05:58,WO-250410170000-895,ASSY02_FPC_ML4_MPI12,SMT_LINE1_REFLOW,OP004,376,375,1,RUNNING,False,
3396,2025-04-21 22:56:54,WO-250410170000-895,ASSY02_FPC_ML4_MPI12,AOI_ASSY01,OP003,375,363,12,RUNNING,False,
3397,2025-04-23 04:26:24,WO-250410170000-895,ASSY02_FPC_ML4_MPI12,TEST_FUNC_ASSY01,OP003,363,362,1,RUNNING,False,
3398,2025-04-17 02:54:29,WO-250410170000-658,FPC_SL_PI18,LAMINATE01,OP004,299,289,10,RUNNING,False,
3399,2025-04-17 13:32:45,WO-250410170000-658,FPC_SL_PI18,ETCH01,OP005,289,286,3,RUNNING,False,
3400,2025-04-17 23:10:48,WO-250410170000-658,FPC_SL_PI18,AOI_FPC01,OP004,286,278,8,RUNNING,False,
3401,2025-04-18 08:29:10,WO-250410170000-658,FPC_SL_PI18,TEST_E_FPC01,OP001,278,264,14,RUNNING,False,
3402,2025-04-17 14:46:55,WO-250412180000-621,FPC_SL_LCP9_HF,LAMINATE01,OP005,490,474,16,RUNNING,False,
3403,2025-04-18 10:06:31,WO-250412180000-621,FPC_SL_LCP9_HF,ETCH01,OP005,474,462,12,RUNNING,False,
3404,2025-04-19 07:02:06,WO-250412180000-621,FPC_SL_LCP9_HF,AOI_FPC01,OP004,462,457,5,RUNNING,False,
3405,2025-04-20 01:06:54,WO-250412180000-621,FPC_SL_LCP9_HF,TEST_E_FPC01,OP003,457,455,2,RUNNING,False,
3406,2025-04-18 14:23:54,WO-250413180000-285,ASSY02_FPC_ML4_MPI12,SMT_LINE1_PLACE,OP001,489,488,1,RUNNING,False,
3407,2025-04-20 02:29:31,WO-250413180000-285,ASSY02_FPC_ML4_MPI12,BOND_ACF01,OP005,488,475,13,RUNNING,False,
3408,2025-04-21 21:41:28,WO-250413180000-285,ASSY02_FPC_ML4_MPI12,SMT_LINE1_REFLOW,OP004,475,470,5,RUNNING,False,
3409,2025-04-23 11:48:34,WO-250413180000-285,ASSY02_FPC_ML4_MPI12,AOI_ASSY01,OP005,470,457,13,RUNNING,False,
3410,2025-04-24 23:17:16,WO-250413180000-285,ASSY02_FPC_ML4_MPI12,TEST_FUNC_ASSY01,OP004,457,456,1,RUNNING,False,
3411,2025-04-19 07:49:19,WO-250413180000-683,FPC_ML4_MPI12,LAMINATE01,OP005,318,299,19,RUNNING,False,
3412,2025-04-20 23:52:50,WO-250413180000-683,FPC_ML4_MPI12,ETCH01,OP001,299,284,15,RUNNING,False,
3413,2025-04-22 08:13:19,WO-250413180000-683,FPC_ML4_MPI12,DRILL_LASER01,OP005,284,275,9,RUNNING,False,
3414,2025-04-23 14:07:00,WO-250413180000-683,FPC_ML4_MPI12,AOI_FPC01,OP005,275,263,12,RUNNING,False,
3415,2025-04-24 23:03:03,WO-250413180000-683,FPC_ML4_MPI12,TEST_E_FPC01,OP002,263,254,9,RUNNING,False,
3416,2025-04-18 12:21:57,WO-250410170000-330,MODULE_SENSOR_A,SMT_LINE1_PLACE,OP002,98,95,3,RUNNING,False,
3417,2025-04-19 06:20:18,WO-250410170000-330,MODULE_SENSOR_A,SMT_LINE1_REFLOW,OP001,95,94,1,RUNNING,False,
3418,2025-04-19 22:33:30,WO-250410170000-330,MODULE_SENSOR_A,AOI_ASSY01,OP001,94,93,1,RUNNING,False,
3419,2025-04-20 16:14:47,WO-250410170000-330,MODULE_SENSOR_A,TEST_FUNC_ASSY01,OP004,93,91,2,RUNNING,False,
3420,2025-04-20 14:06:13,WO-250410170000-906,MODULE_SENSOR_A,SMT_LINE1_PLACE,OP003,373,372,1,RUNNING,False,
3421,2025-04-22 22:41:31,WO-250410170000-906,MODULE_SENSOR_A,SMT_LINE1_REFLOW,OP004,372,371,1,RUNNING,False,
3422,2025-04-25 17:58:13,WO-250410170000-906,MODULE_SENSOR_A,AOI_ASSY01,OP003,371,367,4,RUNNING,False,
3423,2025-04-28 14:21:40,WO-250410170000-906,MODULE_SENSOR_A,TEST_FUNC_ASSY01,OP003,367,366,1,RUNNING,False,
3424,2025-04-27 08:37:48,WO-250414170000-129,FPC_SL_PI18,LAMINATE01,OP003,9029,8857,172,RUNNING,False,
3425,2025-05-08 19:58:12,WO-250414170000-129,FPC_SL_PI18,ETCH01,OP004,8857,8741,116,RUNNING,False,
3426,2025-05-18 06:03:07,WO-250414170000-129,FPC_SL_PI18,AOI_FPC01,OP005,8741,8684,57,RUNNING,False,
3427,2025-05-27 14:39:42,WO-250414170000-129,FPC_SL_PI18,TEST_E_FPC01,OP003,8684,8457,227,RUNNING,False,
3428,2025-04-19 02:37:57,WO-250411170000-790,ASSY01_FPC_SL_PI18,SMT_LINE1_PLACE,OP001,140,139,1,RUNNING,False,
3429,2025-04-19 08:59:39,WO-250411170000-790,ASSY01_FPC_SL_PI18,SMT_LINE1_REFLOW,OP001,139,135,4,RUNNING,False,
3430,2025-04-19 16:11:56,WO-250411170000-790,ASSY01_FPC_SL_PI18,AOI_ASSY01,OP001,135,134,1,RUNNING,False,
3431,2025-04-19 23:33:05,WO-250411170000-790,ASSY01_FPC_SL_PI18,TEST_FUNC_ASSY01,OP004,134,131,3,RUNNING,False,
3432,2025-04-19 02:36:58,WO-250411170000-337,MODULE_SENSOR_A,SMT_LINE1_PLACE,OP002,51,50,1,RUNNING,False,
3433,2025-04-19 09:48:13,WO-250411170000-337,MODULE_SENSOR_A,SMT_LINE1_REFLOW,OP001,50,49,1,RUNNING,False,
3434,2025-04-19 19:04:02,WO-250411170000-337,MODULE_SENSOR_A,AOI_ASSY01,OP001,49,48,1,RUNNING,False,
3435,2025-04-20 02:23:33,WO-250411170000-337,MODULE_SENSOR_A,TEST_FUNC_ASSY01,OP005,48,47,1,RUNNING,False,
3436,2025-04-21 07:04:44,WO-250414170000-103,FPC_SL_PI18,LAMINATE01,OP002,2882,2863,19,RUNNING,False,
3437,2025-04-23 21:54:50,WO-250414170000-103,FPC_SL_PI18,ETCH01,OP002,2863,2749,114,RUNNING,False,
3438,2025-04-26 18:42:45,WO-250414170000-103,FPC_SL_PI18,AOI_FPC01,OP004,2749,2724,25,RUNNING,False,
3439,2025-04-29 07:42:09,WO-250414170000-103,FPC_SL_PI18,TEST_E_FPC01,OP001,2724,2718,6,RUNNING,False,
3440,2025-04-20 11:51:56,WO-250412180000-224,FPC_SL_LCP9_HF,LAMINATE01,OP004,351,350,1,RUNNING,False,
3441,2025-04-21 03:22:22,WO-250412180000-224,FPC_SL_LCP9_HF,ETCH01,OP003,350,346,4,RUNNING,False,
3442,2025-04-21 19:41:10,WO-250412180000-224,FPC_SL_LCP9_HF,AOI_FPC01,OP004,346,323,23,RUNNING,False,
3443,2025-04-22 09:40:41,WO-250412180000-224,FPC_SL_LCP9_HF,TEST_E_FPC01,OP001,323,315,8,RUNNING,False,
3444,2025-04-25 16:05:31,WO-250412180000-682,FPC_DL_PI35,LAMINATE01,OP002,3959,3795,164,RUNNING,False,
3445,2025-05-02 13:34:21,WO-250412180000-682,FPC_DL_PI35,ETCH01,OP004,3795,3721,74,RUNNING,False,
3446,2025-05-09 04:03:32,WO-250412180000-682,FPC_DL_PI35,DRILL_LASER01,OP002,3721,3613,108,RUNNING,False,
3447,2025-05-17 07:09:54,WO-250412180000-682,FPC_DL_PI35,AOI_FPC01,OP003,3613,3502,111,RUNNING,False,
3448,2025-05-22 19:15:19,WO-250412180000-682,FPC_DL_PI35,TEST_E_FPC01,OP002,3502,3396,106,RUNNING,False,
3449,2025-04-20 17:02:19,WO-250413180000-702,ASSY01_FPC_SL_PI18,SMT_LINE1_PLACE,OP001,430,423,7,RUNNING,False,
3450,2025-04-21 14:50:20,WO-250413180000-702,ASSY01_FPC_SL_PI18,SMT_LINE1_REFLOW,OP002,423,411,12,RUNNING,False,
3451,2025-04-22 09:04:59,WO-250413180000-702,ASSY01_FPC_SL_PI18,AOI_ASSY01,OP004,411,410,1,RUNNING,False,
3452,2025-04-23 03:59:25,WO-250413180000-702,ASSY01_FPC_SL_PI18,TEST_FUNC_ASSY01,OP005,410,409,1,RUNNING,False,
3453,2025-04-20 08:55:03,WO-250413180000-956,FPC_SL_LCP9_HF,LAMINATE01,OP004,322,321,1,RUNNING,False,
3454,2025-04-20 22:10:05,WO-250413180000-956,FPC_SL_LCP9_HF,ETCH01,OP002,321,320,1,RUNNING,False,
3455,2025-04-21 10:41:53,WO-250413180000-956,FPC_SL_LCP9_HF,AOI_FPC01,OP005,320,303,17,RUNNING,False,
3456,2025-04-21 23:25:02,WO-250413180000-956,FPC_SL_LCP9_HF,TEST_E_FPC01,OP004,303,292,11,RUNNING,False,
3457,2025-05-10 15:33:49,WO-250413180000-847,MODULE_SENSOR_A,SMT_LINE1_PLACE,OP004,4442,4412,30,RUNNING,False,
3458,2025-06-04 01:37:54,WO-250413180000-847,MODULE_SENSOR_A,SMT_LINE1_REFLOW,OP001,4412,4276,136,RUNNING,False,
3459,2025-06-28 12:56:30,WO-250413180000-847,MODULE_SENSOR_A,AOI_ASSY01,OP002,4276,4150,126,RUNNING,False,
3460,2025-07-17 12:16:13,WO-250413180000-847,MODULE_SENSOR_A,TEST_FUNC_ASSY01,OP001,4150,4048,102,RUNNING,False,
3461,2025-04-30 09:14:50,WO-250414170000-472,ASSY01_FPC_SL_PI18,SMT_LINE1_PLACE,OP005,6571,6436,135,RUNNING,False,
3462,2025-05-10 02:56:20,WO-250414170000-472,ASSY01_FPC_SL_PI18,SMT_LINE1_REFLOW,OP001,6436,6148,288,RUNNING,False,
3463,2025-05-22 03:24:14,WO-250414170000-472,ASSY01_FPC_SL_PI18,AOI_ASSY01,OP002,6148,6135,13,RUNNING,False,
3464,2025-05-31 03:57:40,WO-250414170000-472,ASSY01_FPC_SL_PI18,TEST_FUNC_ASSY01,OP002,6135,6122,13,RUNNING,False,
3465,2025-04-23 01:24:51,WO-250413180000-128,FPC_ML4_MPI12,LAMINATE01,OP004,419,411,8,RUNNING,False,
3466,2025-04-25 11:16:17,WO-250413180000-128,FPC_ML4_MPI12,ETCH01,OP004,411,398,13,RUNNING,False,
3467,2025-04-27 17:37:47,WO-250413180000-128,FPC_ML4_MPI12,DRILL_LASER01,OP004,398,388,10,RUNNING,False,
3468,2025-04-29 13:43:24,WO-250413180000-128,FPC_ML4_MPI12,AOI_FPC01,OP002,388,366,22,RUNNING,False,
3469,2025-05-01 14:24:58,WO-250413180000-128,FPC_ML4_MPI12,TEST_E_FPC01,OP003,366,358,8,RUNNING,False,
3470,2025-04-25 16:56:40,WO-250415170000-315,ASSY02_FPC_ML4_MPI12,SMT_LINE1_PLACE,OP003,1845,1841,4,RUNNING,False,
3471,2025-04-30 04:10:30,WO-250415170000-315,ASSY02_FPC_ML4_MPI12,BOND_ACF01,OP001,1841,1793,48,RUNNING,False,
3472,2025-05-05 00:34:26,WO-250415170000-315,ASSY02_FPC_ML4_MPI12,SMT_LINE1_REFLOW,OP002,1793,1783,10,RUNNING,False,
3473,2025-05-09 18:56:51,WO-250415170000-315,ASSY02_FPC_ML4_MPI12,AOI_ASSY01,OP001,1783,1773,10,RUNNING,False,
3474,2025-05-15 01:54:59,WO-250415170000-315,ASSY02_FPC_ML4_MPI12,TEST_FUNC_ASSY01,OP005,1773,1741,32,RUNNING,False,
3475,2025-04-20 20:00:45,WO-250415170000-549,FPC_SL_LCP9_HF,LAMINATE01,OP005,55,53,2,RUNNING,False,
3476,2025-04-20 22:28:12,WO-250415170000-549,FPC_SL_LCP9_HF,ETCH01,OP005,53,52,1,RUNNING,False,
3477,2025-04-21 00:31:30,WO-250415170000-549,FPC_SL_LCP9_HF,AOI_FPC01,OP003,52,50,2,RUNNING,False,
3478,2025-04-21 02:44:26,WO-250415170000-549,FPC_SL_LCP9_HF,TEST_E_FPC01,OP003,50,49,1,RUNNING,False,
3479,2025-04-20 20:46:23,WO-250416170000-859,ASSY01_FPC_SL_PI18,SMT_LINE1_PLACE,OP001,66,65,1,DOWN,False,
3480,2025-04-21 00:14:04,WO-250416170000-859,ASSY01_FPC_SL_PI18,SMT_LINE1_REFLOW,OP002,65,64,1,RUNNING,False,
3481,2025-04-21 03:15:39,WO-250416170000-859,ASSY01_FPC_SL_PI18,AOI_ASSY01,OP001,64,63,1,RUNNING,False,
3482,2025-04-21 06:09:26,WO-250416170000-859,ASSY01_FPC_SL_PI18,TEST_FUNC_ASSY01,OP005,63,62,1,RUNNING,False,
3483,2025-04-22 07:10:39,WO-250414170000-280,FPC_SL_PI18,LAMINATE01,OP005,330,320,10,RUNNING,False,
3484,2025-04-22 17:28:51,WO-250414170000-280,FPC_SL_PI18,ETCH01,OP001,320,313,7,RUNNING,False,
3485,2025-04-23 04:21:44,WO-250414170000-280,FPC_SL_PI18,AOI_FPC01,OP002,313,312,1,RUNNING,False,
3486,2025-04-23 16:14:55,WO-250414170000-280,FPC_SL_PI18,TEST_E_FPC01,OP004,312,311,1,RUNNING,False,
3487,2025-05-18 18:07:13,WO-250414170000-567,ASSY02_FPC_ML4_MPI12,SMT_LINE1_PLACE,OP005,9514,9402,112,RUNNING,False,
3488,2025-06-11 12:15:57,WO-250414170000-567,ASSY02_FPC_ML4_MPI12,BOND_ACF01,OP002,9402,9165,237,RUNNING,False,
3489,2025-07-11 22:25:25,WO-250414170000-567,ASSY02_FPC_ML4_MPI12,SMT_LINE1_REFLOW,OP005,9165,8910,255,RUNNING,False,
3490,2025-08-08 07:37:55,WO-250414170000-567,ASSY02_FPC_ML4_MPI12,AOI_ASSY01,OP001,8910,8854,56,RUNNING,False,
3491,2025-08-30 16:06:38,WO-250414170000-567,ASSY02_FPC_ML4_MPI12,TEST_FUNC_ASSY01,OP001,8854,8645,209,DOWN,False,
3492,2025-04-22 04:41:59,WO-250416170000-694,FPC_DL_PI35,LAMINATE01,OP004,163,162,1,RUNNING,False,
3493,2025-04-22 12:53:49,WO-250416170000-694,FPC_DL_PI35,ETCH01,OP001,162,151,11,RUNNING,False,
3494,2025-04-22 21:18:46,WO-250416170000-694,FPC_DL_PI35,DRILL_LASER01,OP004,151,148,3,RUNNING,False,
3495,2025-04-23 06:00:36,WO-250416170000-694,FPC_DL_PI35,AOI_FPC01,OP003,148,143,5,RUNNING,False,
3496,2025-04-23 14:51:25,WO-250416170000-694,FPC_DL_PI35,TEST_E_FPC01,OP005,143,142,1,RUNNING,False,
3497,2025-05-17 03:37:31,WO-250417180000-430,FPC_ML4_MPI12,LAMINATE01,OP005,5825,5539,286,RUNNING,False,
3498,2025-06-06 19:44:40,WO-250417180000-430,FPC_ML4_MPI12,ETCH01,OP001,5539,5344,195,RUNNING,False,
3499,2025-07-03 13:06:09,WO-250417180000-430,FPC_ML4_MPI12,DRILL_LASER01,OP002,5344,5161,183,RUNNING,False,
3500,2025-07-22 03:13:28,WO-250417180000-430,FPC_ML4_MPI12,AOI_FPC01,OP001,5161,4868,293,RUNNING,False,
3501,2025-08-09 19:53:20,WO-250417180000-430,FPC_ML4_MPI12,TEST_E_FPC01,OP005,4868,4700,168,RUNNING,False,
3502,2025-04-22 00:28:50,WO-250417180000-538,FPC_SL_LCP9_HF,LAMINATE01,OP003,113,108,5,RUNNING,False,
3503,2025-04-22 05:09:09,WO-250417180000-538,FPC_SL_LCP9_HF,ETCH01,OP004,108,102,6,RUNNING,False,
3504,2025-04-22 09:31:00,WO-250417180000-538,FPC_SL_LCP9_HF,AOI_FPC01,OP002,102,99,3,RUNNING,False,
3505,2025-04-22 14:08:40,WO-250417180000-538,FPC_SL_LCP9_HF,TEST_E_FPC01,OP002,99,94,5,RUNNING,False,
3506,2025-04-23 02:49:00,WO-250418180000-282,FPC_SL_LCP9_HF,LAMINATE01,OP002,1040,1007,33,RUNNING,False,
3507,2025-04-24 10:34:23,WO-250418180000-282,FPC_SL_LCP9_HF,ETCH01,OP001,1007,1001,6,RUNNING,False,
3508,2025-04-25 13:35:12,WO-250418180000-282,FPC_SL_LCP9_HF,AOI_FPC01,OP002,1001,984,17,RUNNING,False,
3509,2025-04-26 20:05:57,WO-250418180000-282,FPC_SL_LCP9_HF,TEST_E_FPC01,OP005,984,979,5,RUNNING,False,
3510,2025-04-22 10:13:32,WO-250418180000-136,ASSY01_FPC_SL_PI18,SMT_LINE1_PLACE,OP005,290,289,1,RUNNING,False,
3511,2025-04-23 01:01:07,WO-250418180000-136,ASSY01_FPC_SL_PI18,SMT_LINE1_REFLOW,OP003,289,282,7,RUNNING,False,
3512,2025-04-23 14:54:58,WO-250418180000-136,ASSY01_FPC_SL_PI18,AOI_ASSY01,OP002,282,281,1,RUNNING,False,
3513,2025-04-24 06:31:49,WO-250418180000-136,ASSY01_FPC_SL_PI18,TEST_FUNC_ASSY01,OP001,281,274,7,RUNNING,False,
3514,2025-04-25 00:30:01,WO-250418180000-796,FPC_SL_PI18,LAMINATE01,OP001,3381,3291,90,RUNNING,False,
3515,2025-04-27 23:15:12,WO-250418180000-796,FPC_SL_PI18,ETCH01,OP004,3291,3284,7,RUNNING,False,
